post_at_local,post_date,post_time,account,language,file_path,filename,category,theme,part,parts,palette,caption,alt_text,hashtags
2026-09-09 13:00,2026-09-09,13:00,speaksilq_urdu,Urdu,04_urdu/urdu_13-health-medical_p1of2_people.png,urdu_13-health-medical_p1of2_people.png,Health & Medical,people,1,2,honeydew,"English vs Urdu — Health & Medical (part 1 of 2)
Health = Sehat · Doctor = Doctor · Hospital = Hospital
Learn Urdu and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Urdu"", subtitle ""Health & Medical"", listing 15 English words with their Urdu romanisations.",#SpeakSilq #LearnUrdu #Urdu #LanguageLearning #Vocabulary #HealthMedical
2026-09-10 01:00,2026-09-10,01:00,speaksilq_urdu,Urdu,04_urdu/urdu_16-cooking-kitchen_p2of2_food.png,urdu_16-cooking-kitchen_p2of2_food.png,Cooking & Kitchen,food,2,2,periwinkle,"English vs Urdu — Cooking & Kitchen (part 2 of 2)
Oven = Oven · Gas = Gas · Fire = Aag
Learn Urdu and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Urdu"", subtitle ""Cooking & Kitchen"", listing 15 English words with their Urdu romanisations.",#SpeakSilq #LearnUrdu #Urdu #LanguageLearning #Vocabulary #CookingKitchen
2026-09-10 13:00,2026-09-10,13:00,speaksilq_urdu,Urdu,04_urdu/urdu_30-adjectives-opposites_p3of3_learn.png,urdu_30-adjectives-opposites_p3of3_learn.png,Adjectives & Opposites,learn,3,3,peach,"English vs Urdu — Adjectives & Opposites (part 3 of 3)
Near = Qareeb · Far = Door · Open = Khula
Learn Urdu and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Urdu"", subtitle ""Adjectives & Opposites"", listing 15 English words with their Urdu romanisations.",#SpeakSilq #LearnUrdu #Urdu #LanguageLearning #Vocabulary #AdjectivesOpposites
2026-09-11 01:00,2026-09-11,01:00,speaksilq_urdu,Urdu,04_urdu/urdu_26-nature-weather_p1of2_world.png,urdu_26-nature-weather_p1of2_world.png,Nature & Weather,world,1,2,sage,"English vs Urdu — Nature & Weather (part 1 of 2)
Weather = Mausam · Sun = Sooraj · Moon = Chaand
Learn Urdu and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Urdu"", subtitle ""Nature & Weather"", listing 15 English words with their Urdu romanisations.",#SpeakSilq #LearnUrdu #Urdu #LanguageLearning #Vocabulary #NatureWeather
2026-09-11 13:00,2026-09-11,13:00,speaksilq_urdu,Urdu,04_urdu/urdu_01-greetings-courtesy_p2of3_social.png,urdu_01-greetings-courtesy_p2of3_social.png,Greetings & Courtesy,social,2,3,lavender,"English vs Urdu — Greetings & Courtesy (part 2 of 3)
Thank you very much = Bohot shukriya · You're welcome = Koi baat nahin · Please (kindly) = Barah-e-karam
Learn Urdu and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Urdu"", subtitle ""Greetings & Courtesy"", listing 12 English words with their Urdu romanisations.",#SpeakSilq #LearnUrdu #Urdu #LanguageLearning #Vocabulary #GreetingsCourtesy
2026-09-12 01:00,2026-09-12,01:00,speaksilq_urdu,Urdu,04_urdu/urdu_24-city-places_p2of2_travel.png,urdu_24-city-places_p2of2_travel.png,City & Places,travel,2,2,champagne,"English vs Urdu — City & Places (part 2 of 2)
Bank branch = Bank ki shakh · Park = Park · Museum = Ajaib ghar
Learn Urdu and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Urdu"", subtitle ""City & Places"", listing 12 English words with their Urdu romanisations.",#SpeakSilq #LearnUrdu #Urdu #LanguageLearning #Vocabulary #CityPlaces
2026-09-12 13:00,2026-09-12,13:00,speaksilq_urdu,Urdu,04_urdu/urdu_32-education-school_p2of2_learn.png,urdu_32-education-school_p2of2_learn.png,Education & School,learn,2,2,mint,"English vs Urdu — Education & School (part 2 of 2)
Answer = Jawab · Language = Zabaan · Word = Lafz
Learn Urdu and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Urdu"", subtitle ""Education & School"", listing 12 English words with their Urdu romanisations.",#SpeakSilq #LearnUrdu #Urdu #LanguageLearning #Vocabulary #EducationSchool
2026-09-13 01:00,2026-09-13,01:00,speaksilq_urdu,Urdu,04_urdu/urdu_15-fruits-vegetables_p1of2_food.png,urdu_15-fruits-vegetables_p1of2_food.png,Fruits & Vegetables,food,1,2,lilac,"English vs Urdu — Fruits & Vegetables (part 1 of 2)
Fruit = Phal · Apple = Saib · Banana = Kela
Learn Urdu and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Urdu"", subtitle ""Fruits & Vegetables"", listing 15 English words with their Urdu romanisations.",#SpeakSilq #LearnUrdu #Urdu #LanguageLearning #Vocabulary #FruitsVegetables
2026-09-13 13:00,2026-09-13,13:00,speaksilq_urdu,Urdu,04_urdu/urdu_02-everyday-phrases_p3of3_social.png,urdu_02-everyday-phrases_p3of3_social.png,Everyday Phrases,social,3,3,sand,"English vs Urdu — Everyday Phrases (part 3 of 3)
That is true = Yeh sach hai · I don't know = Mujhe nahin pata · Let me think = Mujhe sochne dijiye
Learn Urdu and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Urdu"", subtitle ""Everyday Phrases"", listing 13 English words with their Urdu romanisations.",#SpeakSilq #LearnUrdu #Urdu #LanguageLearning #Vocabulary #EverydayPhrases
2026-09-14 01:00,2026-09-14,01:00,speaksilq_urdu,Urdu,04_urdu/urdu_28-emergencies-safety_p1of2_world.png,urdu_28-emergencies-safety_p1of2_world.png,Emergencies & Safety,world,1,2,seafoam,"English vs Urdu — Emergencies & Safety (part 1 of 2)
Help! = Madad! · Danger = Khatra · Emergency = Hangami halat
Learn Urdu and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Urdu"", subtitle ""Emergencies & Safety"", listing 13 English words with their Urdu romanisations.",#SpeakSilq #LearnUrdu #Urdu #LanguageLearning #Vocabulary #EmergenciesSafety
2026-09-14 13:00,2026-09-14,13:00,speaksilq_urdu,Urdu,04_urdu/urdu_09-daily-routine_p2of3_time.png,urdu_09-daily-routine_p2of3_time.png,Daily Routine & Habits,time,2,3,orchid,"English vs Urdu — Daily Routine & Habits (part 2 of 3)
To have dinner = Raat ka khana khana · To take a nap = Qailula karna · To tidy the house = Ghar saaf karna
Learn Urdu and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Urdu"", subtitle ""Daily Routine & Habits"", listing 12 English words with their Urdu romanisations.",#SpeakSilq #LearnUrdu #Urdu #LanguageLearning #Vocabulary #DailyRoutine
2026-09-15 01:00,2026-09-15,01:00,speaksilq_urdu,Urdu,04_urdu/urdu_29-common-verbs_p3of4_learn.png,urdu_29-common-verbs_p3of4_learn.png,Common Verbs,learn,3,4,butter,"English vs Urdu — Common Verbs (part 3 of 4)
To sit = Baithna · To stand up = Kharra hona · To open = Kholna
Learn Urdu and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Urdu"", subtitle ""Common Verbs"", listing 14 English words with their Urdu romanisations.",#SpeakSilq #LearnUrdu #Urdu #LanguageLearning #Vocabulary #CommonVerbs
2026-09-15 13:00,2026-09-15,13:00,speaksilq_urdu,Urdu,04_urdu/urdu_03-question-words_p1of2_social.png,urdu_03-question-words_p1of2_social.png,Question Words & Connectors,social,1,2,aqua-mist,"English vs Urdu — Question Words & Connectors (part 1 of 2)
What = Kya · Who = Kaun · Where = Kahan
Learn Urdu and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Urdu"", subtitle ""Question Words & Connectors"", listing 15 English words with their Urdu romanisations.",#SpeakSilq #LearnUrdu #Urdu #LanguageLearning #Vocabulary #QuestionWords
2026-09-16 01:00,2026-09-16,01:00,speaksilq_urdu,Urdu,04_urdu/urdu_21-colours_p1of2_home.png,urdu_21-colours_p1of2_home.png,Colours,home,1,2,blush,"English vs Urdu — Colours (part 1 of 2)
Colour = Rang · Red = Laal · Blue = Neela
Learn Urdu and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Urdu"", subtitle ""Colours"", listing 10 English words with their Urdu romanisations.",#SpeakSilq #LearnUrdu #Urdu #LanguageLearning #Vocabulary #Colours
2026-09-16 13:00,2026-09-16,13:00,speaksilq_urdu,Urdu,04_urdu/urdu_07-time-frequency_p3of3_time.png,urdu_07-time-frequency_p3of3_time.png,Time & Frequency,time,3,3,lemon-ice,"English vs Urdu — Time & Frequency (part 3 of 3)
Month = Maheena · Year = Saal · Century = Sadi
Learn Urdu and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Urdu"", subtitle ""Time & Frequency"", listing 11 English words with their Urdu romanisations.",#SpeakSilq #LearnUrdu #Urdu #LanguageLearning #Vocabulary #TimeFrequency
2026-09-17 01:00,2026-09-17,01:00,speaksilq_urdu,Urdu,04_urdu/urdu_30-adjectives-opposites_p1of3_learn.png,urdu_30-adjectives-opposites_p1of3_learn.png,Adjectives & Opposites,learn,1,3,sky,"English vs Urdu — Adjectives & Opposites (part 1 of 3)
Big = Bara · Small = Chhota · Long = Lamba
Learn Urdu and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Urdu"", subtitle ""Adjectives & Opposites"", listing 15 English words with their Urdu romanisations.",#SpeakSilq #LearnUrdu #Urdu #LanguageLearning #Vocabulary #AdjectivesOpposites
2026-09-17 13:00,2026-09-17,13:00,speaksilq_urdu,Urdu,04_urdu/urdu_25-hotel-accommodation_p2of2_travel.png,urdu_25-hotel-accommodation_p2of2_travel.png,Hotel & Accommodation,travel,2,2,rose-quartz,"English vs Urdu — Hotel & Accommodation (part 2 of 2)
Lift / elevator = Lift · Check out = Kamra khaali karna · Do you have a room available? = Kya kamra khaali hai?
Learn Urdu and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Urdu"", subtitle ""Hotel & Accommodation"", listing 12 English words with their Urdu romanisations.",#SpeakSilq #LearnUrdu #Urdu #LanguageLearning #Vocabulary #HotelAccommodation
2026-09-18 01:00,2026-09-18,01:00,speaksilq_urdu,Urdu,04_urdu/urdu_14-food-drink_p3of3_food.png,urdu_14-food-drink_p3of3_food.png,Food & Drink,food,3,3,pistachio,"English vs Urdu — Food & Drink (part 3 of 3)
Juice = Juice · Cold drink = Thanda · Lassi = Lassi
Learn Urdu and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Urdu"", subtitle ""Food & Drink"", listing 13 English words with their Urdu romanisations.",#SpeakSilq #LearnUrdu #Urdu #LanguageLearning #Vocabulary #FoodDrink
2026-09-18 13:00,2026-09-18,13:00,speaksilq_urdu,Urdu,04_urdu/urdu_11-emotions-feelings_p1of2_people.png,urdu_11-emotions-feelings_p1of2_people.png,Emotions & Feelings,people,1,2,powder-blue,"English vs Urdu — Emotions & Feelings (part 1 of 2)
Happiness = Khushi · Sadness = Udaasi · Love = Mohabbat
Learn Urdu and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Urdu"", subtitle ""Emotions & Feelings"", listing 15 English words with their Urdu romanisations.",#SpeakSilq #LearnUrdu #Urdu #LanguageLearning #Vocabulary #EmotionsFeelings
2026-09-19 01:00,2026-09-19,01:00,speaksilq_urdu,Urdu,04_urdu/urdu_35-religion-culture_p2of2_learn.png,urdu_35-religion-culture_p2of2_learn.png,Religion & Culture,learn,2,2,coral-mist,"English vs Urdu — Religion & Culture (part 2 of 2)
Blessing = Barkat · Sin = Gunah · Good deed = Neki
Learn Urdu and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Urdu"", subtitle ""Religion & Culture"", listing 10 English words with their Urdu romanisations.",#SpeakSilq #LearnUrdu #Urdu #LanguageLearning #Vocabulary #ReligionCulture
2026-09-19 13:00,2026-09-19,13:00,speaksilq_urdu,Urdu,04_urdu/urdu_27-animals-birds_p2of2_world.png,urdu_27-animals-birds_p2of2_world.png,Animals & Birds,world,2,2,honeydew,"English vs Urdu — Animals & Birds (part 2 of 2)
Snake = Saanp · Mouse = Chooha · Bird = Parinda
Learn Urdu and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Urdu"", subtitle ""Animals & Birds"", listing 12 English words with their Urdu romanisations.",#SpeakSilq #LearnUrdu #Urdu #LanguageLearning #Vocabulary #AnimalsBirds
2026-09-20 01:00,2026-09-20,01:00,speaksilq_urdu,Urdu,04_urdu/urdu_22-travel-transport_p1of3_travel.png,urdu_22-travel-transport_p1of3_travel.png,Travel & Transport,travel,1,3,periwinkle,"English vs Urdu — Travel & Transport (part 1 of 3)
Journey / travel = Safar · Traveller = Musafir · Car = Gaari
Learn Urdu and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Urdu"", subtitle ""Travel & Transport"", listing 12 English words with their Urdu romanisations.",#SpeakSilq #LearnUrdu #Urdu #LanguageLearning #Vocabulary #TravelTransport
2026-09-20 13:00,2026-09-20,13:00,speaksilq_urdu,Urdu,04_urdu/urdu_10-family-relationships_p1of3_people.png,urdu_10-family-relationships_p1of3_people.png,Family & Relationships,people,1,3,peach,"English vs Urdu — Family & Relationships (part 1 of 3)
Family = Khandaan · Father = Waalid · Mother = Waalida
Learn Urdu and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Urdu"", subtitle ""Family & Relationships"", listing 12 English words with their Urdu romanisations.",#SpeakSilq #LearnUrdu #Urdu #LanguageLearning #Vocabulary #FamilyRelationships
2026-09-21 01:00,2026-09-21,01:00,speaksilq_urdu,Urdu,04_urdu/urdu_02-everyday-phrases_p2of3_social.png,urdu_02-everyday-phrases_p2of3_social.png,Everyday Phrases,social,2,3,sage,"English vs Urdu — Everyday Phrases (part 2 of 3)
Write it down, please = Likh dijiye · No problem = Koi masla nahin · Just a moment = Ek minute
Learn Urdu and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Urdu"", subtitle ""Everyday Phrases"", listing 13 English words with their Urdu romanisations.",#SpeakSilq #LearnUrdu #Urdu #LanguageLearning #Vocabulary #EverydayPhrases
2026-09-21 13:00,2026-09-21,13:00,speaksilq_urdu,Urdu,04_urdu/urdu_32-education-school_p1of2_learn.png,urdu_32-education-school_p1of2_learn.png,Education & School,learn,1,2,lavender,"English vs Urdu — Education & School (part 1 of 2)
Education = Taleem · Book = Kitaab · Notebook = Copy
Learn Urdu and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Urdu"", subtitle ""Education & School"", listing 13 English words with their Urdu romanisations.",#SpeakSilq #LearnUrdu #Urdu #LanguageLearning #Vocabulary #EducationSchool
2026-09-22 01:00,2026-09-22,01:00,speaksilq_urdu,Urdu,04_urdu/urdu_09-daily-routine_p1of3_time.png,urdu_09-daily-routine_p1of3_time.png,Daily Routine & Habits,time,1,3,champagne,"English vs Urdu — Daily Routine & Habits (part 1 of 3)
Daily routine = Rozmarra ke kaam · To get up = Uthna · To wash the face = Moonh dhona
Learn Urdu and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Urdu"", subtitle ""Daily Routine & Habits"", listing 12 English words with their Urdu romanisations.",#SpeakSilq #LearnUrdu #Urdu #LanguageLearning #Vocabulary #DailyRoutine
2026-09-22 13:00,2026-09-22,13:00,speaksilq_urdu,Urdu,04_urdu/urdu_28-emergencies-safety_p2of2_world.png,urdu_28-emergencies-safety_p2of2_world.png,Emergencies & Safety,world,2,2,mint,"English vs Urdu — Emergencies & Safety (part 2 of 2)
Witness = Gawah · Lawyer = Wakeel · Call the police = Police ko bulaiye
Learn Urdu and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Urdu"", subtitle ""Emergencies & Safety"", listing 12 English words with their Urdu romanisations.",#SpeakSilq #LearnUrdu #Urdu #LanguageLearning #Vocabulary #EmergenciesSafety
2026-09-23 01:00,2026-09-23,01:00,speaksilq_urdu,Urdu,04_urdu/urdu_23-directions-places_p2of2_travel.png,urdu_23-directions-places_p2of2_travel.png,Directions & Places,travel,2,2,lilac,"English vs Urdu — Directions & Places (part 2 of 2)
Crossroads = Chowk · Distance = Faasla · Address = Pata
Learn Urdu and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Urdu"", subtitle ""Directions & Places"", listing 12 English words with their Urdu romanisations.",#SpeakSilq #LearnUrdu #Urdu #LanguageLearning #Vocabulary #DirectionsPlaces
2026-09-23 13:00,2026-09-23,13:00,speaksilq_urdu,Urdu,04_urdu/urdu_29-common-verbs_p1of4_learn.png,urdu_29-common-verbs_p1of4_learn.png,Common Verbs,learn,1,4,sand,"English vs Urdu — Common Verbs (part 1 of 4)
To be = Hona · To do = Karna · To go = Jana
Learn Urdu and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Urdu"", subtitle ""Common Verbs"", listing 14 English words with their Urdu romanisations.",#SpeakSilq #LearnUrdu #Urdu #LanguageLearning #Vocabulary #CommonVerbs
